symbol,date,open,high,low,close,volume,change,changePercent,vwap
AAPL,2021-06-01,125.08,125.35,123.94,124.28,67637118,-0.8,-0.63959,124.6625
AAPL,2021-05-28,125.57,125.8,124.55,124.61,71311109,-0.96,-0.76451,125.1325
AAPL,2021-05-27,126.44,127.64,125.08,125.28,94625601,-1.16,-0.91743,126.11
AAPL,2021-05-26,126.96,127.39,126.42,126.85,56575920,-0.105,-0.08664146,126.905
AAPL,2021-05-25,127.82,128.32,126.32,126.9,72009500,-0.92,-0.71976,127.34
AAPL,2021-05-24,126.01,127.94,125.94,127.1,63092945,1.09,0.86501,126.7475
AAPL,2021-05-21,127.82,128.0,125.21,125.43,79295436,-2.39,-1.87,126.615
AAPL,2021-05-20,125.23,127.72,125.1,127.31,76857123,2.08,1.66,126.34
AAPL,2021-05-19,123.16,124.92,122.86,124.69,92612000,1.53,1.24,123.9075
AAPL,2021-05-18,126.56,126.99,124.78,124.85,63342929,-1.71,-1.35,125.795
AAPL,2021-05-17,126.82,126.93,125.17,126.27,74244624,-0.55,-0.43369,126.2975
AAPL,2021-05-14,126.25,127.89,125.85,127.45,81918000,1.2,0.9505,126.86
AAPL,2021-05-13,124.58,126.15,124.26,124.97,105861339,0.39,0.31305,124.99
AAPL,2021-05-12,123.4,124.64,122.25,122.77,112172300,-0.63,-0.51053,123.265
AAPL,2021-05-11,123.5,126.27,122.77,125.91,126142826,2.41,1.95,124.6125
AAPL,2021-05-10,129.41,129.54,126.81,126.85,88071229,-2.56,-1.98,128.1525
AAPL,2021-05-07,130.85,131.26,129.48,130.21,78973300,-0.64,-0.48911,130.45
AAPL,2021-05-06,127.89,129.75,127.13,129.74,78128334,1.85,1.45,128.6275
AAPL,2021-05-05,129.2,130.45,127.97,128.1,84000900,-1.1,-0.85139,128.93
AAPL,2021-05-04,131.19,131.49,126.7,127.85,137564718,-3.34,-2.55,129.3075
AAPL,2021-05-03,132.04,134.07,131.83,132.54,75135100,0.5,0.37867,132.62
AAPL,2021-04-30,131.78,133.56,131.07,131.46,109839500,-0.32,-0.24283,131.9675
AAPL,2021-04-29,136.47,137.07,132.45,133.48,151101000,-2.99,-2.19,134.8675
AAPL,2021-04-28,134.31,135.02,133.08,133.58,107760100,-0.73,-0.54352,133.9975
AAPL,2021-04-27,135.01,135.41,134.11,134.39,66015804,-0.62,-0.45923,134.73
AAPL,2021-04-26,134.83,135.06,133.56,134.72,66905100,-0.11,-0.08158422,134.5425
AAPL,2021-04-23,132.16,135.12,132.16,134.32,78756779,2.16,1.63,133.44
AAPL,2021-04-22,133.04,134.15,131.41,131.94,84566500,-1.1,-0.82682,132.635
AAPL,2021-04-21,132.36,133.75,131.3,133.5,68847136,1.14,0.86129,132.7275
AAPL,2021-04-20,135.02,135.53,131.81,133.11,94812349,-1.91,-1.41,133.8675
AAPL,2021-04-19,133.51,135.47,133.34,134.84,94264215,1.33,0.99618,134.29
AAPL,2021-04-16,134.3,134.67,133.28,134.16,84922400,-0.14,-0.10424,134.1025
AAPL,2021-04-15,133.82,135.0,133.64,134.5,89347102,0.68,0.50815,134.24
AAPL,2021-04-14,134.94,135.0,131.66,132.03,87222800,-2.91,-2.16,133.4075
AAPL,2021-04-13,132.44,134.66,131.93,134.43,91266545,1.99,1.5,133.365
AAPL,2021-04-12,132.52,132.85,130.63,131.24,91420000,-1.28,-0.96589,131.81
AAPL,2021-04-09,129.8,133.04,129.47,133.0,106686703,3.19,2.47,131.3275
AAPL,2021-04-08,128.95,130.39,128.52,130.36,88844600,1.41,1.09,129.555
AAPL,2021-04-07,125.83,127.92,125.14,127.9,83466716,2.07,1.65,126.6975
AAPL,2021-04-06,126.5,127.13,125.65,126.21,80171300,-0.29,-0.22925,126.3725
AAPL,2021-04-05,123.87,126.16,123.07,125.9,88651200,2.03,1.64,124.75
AAPL,2021-04-01,123.66,124.18,122.49,123.0,75089134,-0.66,-0.53372,123.3325
AAPL,2021-03-31,121.65,123.52,121.15,122.15,118323826,0.5,0.41102,122.1175
AAPL,2021-03-30,120.11,120.4,118.86,119.9,85671919,-0.21,-0.17484,119.8175
AAPL,2021-03-29,121.65,122.58,120.73,121.39,80819203,-0.26,-0.21373,121.5875
AAPL,2021-03-26,120.35,121.48,118.92,121.21,94071234,0.86,0.71458,120.49
AAPL,2021-03-25,119.54,121.66,119.0,120.59,98844700,1.05,0.87837,120.1975
AAPL,2021-03-24,122.82,122.9,120.07,120.09,88530500,-2.73,-2.22,121.47
